,Season,Team_footywire,Player,SC_footywire,season_team_name_id,Player ID,Year,Team_fanfooty,Full Name,SC_fanfooty,fuzzy_match_name,fuzzy_season_team_name
3375,2019,Essendon,Joshua Begley,53.25,2019_Essendon_Joshua Begley,1005721.0,2019.0,Essendon,Josh Begley,53.25,Josh Begley,2019_Essendon_Josh Begley
3376,2012,Carlton,Joshua Bootsma,42.2,2012_Carlton_Joshua Bootsma,296531.0,2012.0,Carlton,Joshua Bootsma,42.2,,
3377,2013,Carlton,Joshua Bootsma,40.22222222222222,2013_Carlton_Joshua Bootsma,296531.0,2013.0,Carlton,Joshua Bootsma,41.142857142857146,,
3378,2019,Carlton,Joshua Deluca,55.5,2019_Carlton_Joshua Deluca,298446.0,2019.0,Carlton,Josh Deluca,55.5,Josh Deluca,2019_Carlton_Josh Deluca
3379,2011,Brisbane,Joshua Green,44.6,2011_Brisbane_Joshua Green,290748.0,2011.0,Brisbane,Joshua Green,44.6,,
3380,2012,Brisbane,Joshua Green,59.916666666666664,2012_Brisbane_Joshua Green,290748.0,2012.0,Brisbane,Joshua Green,59.916666666666664,,
3381,2013,Brisbane,Joshua Green,55.11764705882353,2013_Brisbane_Joshua Green,290748.0,2013.0,Brisbane,Joshua Green,55.54545454545455,,
3382,2014,Brisbane,Joshua Green,66.15,2014_Brisbane_Joshua Green,290748.0,2014.0,Brisbane,Joshua Green,66.1,,
3383,2015,Brisbane,Joshua Green,65.9375,2015_Brisbane_Joshua Green,290748.0,2015.0,Brisbane,Josh Green,66.0,Josh Green,2015_Brisbane_Josh Green
3384,2016,Brisbane,Joshua Green,61.09090909090909,2016_Brisbane_Joshua Green,290748.0,2016.0,Brisbane,Josh Green,60.63636363636363,Josh Green,2016_Brisbane_Josh Green
3385,2017,Essendon,Joshua Green,56.0,2017_Essendon_Joshua Green,290748.0,2017.0,Essendon,Josh Green,56.0,Josh Green,2017_Essendon_Josh Green
3386,2018,Essendon,Joshua Green,54.714285714285715,2018_Essendon_Joshua Green,290748.0,2018.0,Essendon,Josh Green,54.714285714285715,Josh Green,2018_Essendon_Josh Green
3387,2014,GWS,Joshua Kelly,68.05555555555556,2014_GWS_Joshua Kelly,296347.0,2014.0,GWS,Josh Kelly,68.05555555555556,Josh Kelly,2014_GWS_Josh Kelly
3388,2015,GWS,Joshua Kelly,70.61111111111111,2015_GWS_Joshua Kelly,296347.0,2015.0,GWS,Josh Kelly,68.77777777777777,Josh Kelly,2015_GWS_Josh Kelly
3389,2016,GWS,Joshua Kelly,87.0,2016_GWS_Joshua Kelly,296347.0,2016.0,GWS,Josh Kelly,86.875,Josh Kelly,2016_GWS_Josh Kelly
3390,2017,GWS,Joshua Kelly,113.66666666666667,2017_GWS_Joshua Kelly,296347.0,2017.0,GWS,Josh Kelly,113.25,Josh Kelly,2017_GWS_Josh Kelly
3391,2018,GWS,Joshua Kelly,107.8125,2018_GWS_Joshua Kelly,296347.0,2018.0,GWS,Josh Kelly,107.8125,Josh Kelly,2018_GWS_Josh Kelly
3392,2019,GWS,Joshua Kelly,113.75,2019_GWS_Joshua Kelly,296347.0,2019.0,GWS,Josh Kelly,113.61111111111111,Josh Kelly,2019_GWS_Josh Kelly
3393,2010,West Coast,Joshua Kennedy,63.05555555555556,2010_West Coast_Joshua Kennedy,240406.0,2010.0,West Coast,Josh J. Kennedy,65.84210526315789,Josh J. Kennedy,2010_West Coast_Josh J. Kennedy
3394,2011,West Coast,Joshua Kennedy,84.95652173913044,2011_West Coast_Joshua Kennedy,240406.0,2011.0,West Coast,Josh J. Kennedy,84.95652173913044,Josh J. Kennedy,2011_West Coast_Josh J. Kennedy
3395,2012,West Coast,Joshua Kennedy,60.333333333333336,2012_West Coast_Joshua Kennedy,240406.0,2012.0,West Coast,Josh J. Kennedy,59.77777777777778,Josh J. Kennedy,2012_West Coast_Josh J. Kennedy
3396,2013,West Coast,Joshua Kennedy,89.95238095238095,2013_West Coast_Joshua Kennedy,240406.0,2013.0,West Coast,Josh J. Kennedy,89.95238095238095,Josh J. Kennedy,2013_West Coast_Josh J. Kennedy
3397,2014,West Coast,Joshua Kennedy,79.15,2014_West Coast_Joshua Kennedy,240406.0,2014.0,West Coast,Josh J. Kennedy,79.7,Josh J. Kennedy,2014_West Coast_Josh J. Kennedy
3398,2015,West Coast,Joshua Kennedy,91.48,2015_West Coast_Joshua Kennedy,240406.0,2015.0,West Coast,Josh J. Kennedy,93.36,Josh J. Kennedy,2015_West Coast_Josh J. Kennedy
3399,2016,West Coast,Joshua Kennedy,96.8695652173913,2016_West Coast_Joshua Kennedy,240406.0,2016.0,West Coast,Josh J. Kennedy,96.65217391304348,Josh J. Kennedy,2016_West Coast_Josh J. Kennedy
3400,2017,West Coast,Joshua Kennedy,89.36842105263158,2017_West Coast_Joshua Kennedy,240406.0,2017.0,West Coast,Josh J. Kennedy,89.36842105263158,Josh J. Kennedy,2017_West Coast_Josh J. Kennedy
3401,2018,West Coast,Joshua Kennedy,78.14285714285714,2018_West Coast_Joshua Kennedy,240406.0,2018.0,West Coast,Josh J. Kennedy,78.14285714285714,Josh J. Kennedy,2018_West Coast_Josh J. Kennedy
3402,2019,West Coast,Joshua Kennedy,64.04166666666667,2019_West Coast_Joshua Kennedy,240406.0,2019.0,West Coast,Josh J. Kennedy,63.45454545454545,Josh J. Kennedy,2019_West Coast_Josh J. Kennedy
3403,2015,Western Bulldogs,Joshua Prudden,53.0,2015_Western Bulldogs_Joshua Prudden,294336.0,2015.0,Western Bulldogs,Josh Prudden,52.75,Josh Prudden,2015_Western Bulldogs_Josh Prudden
3404,2016,Gold Coast,Joshua Schoenfeld,56.25,2016_Gold Coast_Joshua Schoenfeld,998511.0,2016.0,Gold Coast,Joshua Schoenfeld,56.25,,
3405,2017,Gold Coast,Joshua Schoenfeld,48.25,2017_Gold Coast_Joshua Schoenfeld,998511.0,2017.0,Gold Coast,Joshua Schoenfeld,48.25,,
3406,2018,Gold Coast,Joshua Schoenfeld,52.833333333333336,2018_Gold Coast_Joshua Schoenfeld,998511.0,2018.0,Gold Coast,Joshua Schoenfeld,52.833333333333336,,
3407,2019,Gold Coast,Joshua Schoenfeld,47.0,2019_Gold Coast_Joshua Schoenfeld,998511.0,2019.0,Gold Coast,Joshua Schoenfeld,47.0,,
3408,2016,Melbourne,Joshua Wagner,68.85714285714286,2016_Melbourne_Joshua Wagner,294675.0,2016.0,Melbourne,Joshua Wagner,68.64285714285714,,
3409,2017,Melbourne,Joshua Wagner,57.333333333333336,2017_Melbourne_Joshua Wagner,294675.0,2017.0,Melbourne,Joshua Wagner,57.333333333333336,,
3410,2018,Melbourne,Joshua Wagner,65.0,2018_Melbourne_Joshua Wagner,294675.0,2018.0,Melbourne,Joshua Wagner,65.0,,
3411,2019,Melbourne,Joshua Wagner,61.46153846153846,2019_Melbourne_Joshua Wagner,294675.0,2019.0,Melbourne,Joshua Wagner,61.166666666666664,,
3412,2012,Geelong,Joshua Walker,44.142857142857146,2012_Geelong_Joshua Walker,291550.0,2012.0,Geelong,Joshua Walker,44.57142857142857,,
3413,2013,Geelong,Joshua Walker,46.333333333333336,2013_Geelong_Joshua Walker,291550.0,2013.0,Geelong,Joshua Walker,46.333333333333336,,
3414,2014,Geelong,Joshua Walker,56.42857142857143,2014_Geelong_Joshua Walker,291550.0,2014.0,Geelong,Joshua Walker,56.42857142857143,,
3415,2015,Geelong,Joshua Walker,53.5625,2015_Geelong_Joshua Walker,291550.0,2015.0,Geelong,Josh Walker,53.875,Josh Walker,2015_Geelong_Josh Walker
3416,2016,Brisbane,Joshua Walker,51.1875,2016_Brisbane_Joshua Walker,291550.0,2016.0,Brisbane,Josh Walker,48.3125,Josh Walker,2016_Brisbane_Josh Walker
3417,2017,Brisbane,Joshua Walker,60.81818181818182,2017_Brisbane_Joshua Walker,291550.0,2017.0,Brisbane,Josh Walker,60.90909090909091,Josh Walker,2017_Brisbane_Josh Walker
3418,2018,Brisbane,Joshua Walker,71.78571428571429,2018_Brisbane_Joshua Walker,291550.0,2018.0,Brisbane,Josh Walker,71.78571428571429,Josh Walker,2018_Brisbane_Josh Walker
3419,2019,Brisbane,Joshua Walker,60.15384615384615,2019_Brisbane_Joshua Walker,291550.0,2019.0,Brisbane,Josh Walker,63.63636363636363,Josh Walker,2019_Brisbane_Josh Walker
3420,2010,Sydney,Jude Bolton,96.55,2010_Sydney_Jude Bolton,990011.0,2010.0,Sydney,Jude Bolton,96.57142857142857,,
3421,2011,Sydney,Jude Bolton,93.27272727272727,2011_Sydney_Jude Bolton,990011.0,2011.0,Sydney,Jude Bolton,93.27272727272727,,
3422,2012,Sydney,Jude Bolton,89.72727272727273,2012_Sydney_Jude Bolton,990011.0,2012.0,Sydney,Jude Bolton,89.45454545454545,,
3423,2013,Sydney,Jude Bolton,68.25,2013_Sydney_Jude Bolton,990011.0,2013.0,Sydney,Jude Bolton,68.25,,
3424,2010,Fremantle,Justin Bollenhagen,38.666666666666664,2010_Fremantle_Justin Bollenhagen,281154.0,2010.0,Fremantle,Justin Bollenhagen,38.666666666666664,,
3425,2011,Fremantle,Justin Bollenhagen,10.0,2011_Fremantle_Justin Bollenhagen,281154.0,2011.0,Fremantle,Justin Bollenhagen,10.0,,
3426,2013,Brisbane,Justin Clarke,54.714285714285715,2013_Brisbane_Justin Clarke,295162.0,2013.0,Brisbane,Justin Clarke,54.714285714285715,,
3427,2014,Brisbane,Justin Clarke,56.63636363636363,2014_Brisbane_Justin Clarke,295162.0,2014.0,Brisbane,Justin Clarke,56.5,,
3428,2015,Brisbane,Justin Clarke,58.2,2015_Brisbane_Justin Clarke,295162.0,2015.0,Brisbane,Justin Clarke,58.0,,
3429,2010,St Kilda,Justin Koschitzke,56.15,2010_St Kilda_Justin Koschitzke,210002.0,2010.0,St Kilda,Justin Koschitzke,56.85,,
3430,2011,St Kilda,Justin Koschitzke,67.6923076923077,2011_St Kilda_Justin Koschitzke,210002.0,2011.0,St Kilda,Justin Koschitzke,67.6923076923077,,
3431,2012,St Kilda,Justin Koschitzke,60.31578947368421,2012_St Kilda_Justin Koschitzke,210002.0,2012.0,St Kilda,Justin Koschitzke,60.31578947368421,,
3432,2013,St Kilda,Justin Koschitzke,40.6,2013_St Kilda_Justin Koschitzke,210002.0,2013.0,St Kilda,Justin Koschitzke,40.6,,
3433,2019,Sydney,Justin Mcinerney,21.0,2019_Sydney_Justin Mcinerney,1011936.0,2019.0,Sydney,Justin McInerney,21.0,Justin McInerney,2019_Sydney_Justin McInerney
3434,2010,Brisbane,Justin Sherman,61.30769230769231,2010_Brisbane_Justin Sherman,240325.0,2010.0,Brisbane,Justin Sherman,60.46153846153846,,
3435,2011,Western Bulldogs,Justin Sherman,67.57142857142857,2011_Western Bulldogs_Justin Sherman,240325.0,2011.0,Western Bulldogs,Justin Sherman,67.57142857142857,,
3436,2012,Western Bulldogs,Justin Sherman,64.9,2012_Western Bulldogs_Justin Sherman,240325.0,2012.0,Western Bulldogs,Justin Sherman,65.5,,
3437,2010,Port Adelaide,Justin Westhoff,77.6,2010_Port Adelaide_Justin Westhoff,260750.0,2010.0,Port Adelaide,Justin Westhoff,76.1875,,
3438,2011,Port Adelaide,Justin Westhoff,81.8,2011_Port Adelaide_Justin Westhoff,260750.0,2011.0,Port Adelaide,Justin Westhoff,81.8,,
3439,2012,Port Adelaide,Justin Westhoff,80.5,2012_Port Adelaide_Justin Westhoff,260750.0,2012.0,Port Adelaide,Justin Westhoff,80.36363636363636,,
3440,2013,Port Adelaide,Justin Westhoff,97.78260869565217,2013_Port Adelaide_Justin Westhoff,260750.0,2013.0,Port Adelaide,Justin Westhoff,97.65217391304348,,
3441,2014,Port Adelaide,Justin Westhoff,90.64,2014_Port Adelaide_Justin Westhoff,260750.0,2014.0,Port Adelaide,Justin Westhoff,90.56,,
3442,2015,Port Adelaide,Justin Westhoff,94.68181818181819,2015_Port Adelaide_Justin Westhoff,260750.0,2015.0,Port Adelaide,Justin Westhoff,94.63636363636364,,
3443,2016,Port Adelaide,Justin Westhoff,85.22727272727273,2016_Port Adelaide_Justin Westhoff,260750.0,2016.0,Port Adelaide,Justin Westhoff,85.0909090909091,,
3444,2017,Port Adelaide,Justin Westhoff,86.82608695652173,2017_Port Adelaide_Justin Westhoff,260750.0,2017.0,Port Adelaide,Justin Westhoff,86.65217391304348,,
3445,2018,Port Adelaide,Justin Westhoff,101.22727272727273,2018_Port Adelaide_Justin Westhoff,260750.0,2018.0,Port Adelaide,Justin Westhoff,101.22727272727273,,
3446,2019,Port Adelaide,Justin Westhoff,79.31818181818181,2019_Port Adelaide_Justin Westhoff,260750.0,2019.0,Port Adelaide,Justin Westhoff,80.2,,
3447,2017,North Melbourne,Jy Simpkin,46.69230769230769,2017_North Melbourne_Jy Simpkin,993998.0,2017.0,North Melbourne,Jy Simpkin,46.69230769230769,,
3448,2018,North Melbourne,Jy Simpkin,66.0,2018_North Melbourne_Jy Simpkin,993998.0,2018.0,North Melbourne,Jy Simpkin,66.0,,
3449,2019,North Melbourne,Jy Simpkin,69.5909090909091,2019_North Melbourne_Jy Simpkin,993998.0,2019.0,North Melbourne,Jy Simpkin,70.52380952380952,,
3450,2019,GWS,Jye Caldwell,50.0,2019_GWS_Jye Caldwell,1006103.0,2019.0,GWS,Jye Caldwell,50.0,,
3451,2019,Melbourne,Kade Chandler,60.0,2019_Melbourne_Kade Chandler,1005330.0,2019.0,Melbourne,Kade Chandler,60.0,,
3452,2014,Gold Coast,Kade Kolodjashnij,68.38888888888889,2014_Gold Coast_Kade Kolodjashnij,296209.0,2014.0,Gold Coast,Kade Kolodjashnij,68.38888888888889,,
3453,2015,Gold Coast,Kade Kolodjashnij,89.36363636363636,2015_Gold Coast_Kade Kolodjashnij,296209.0,2015.0,Gold Coast,Kade Kolodjashnij,88.77272727272727,,
3454,2016,Gold Coast,Kade Kolodjashnij,69.0,2016_Gold Coast_Kade Kolodjashnij,296209.0,2016.0,Gold Coast,Kade Kolodjashnij,69.22222222222223,,
3455,2017,Gold Coast,Kade Kolodjashnij,72.45454545454545,2017_Gold Coast_Kade Kolodjashnij,296209.0,2017.0,Gold Coast,Kade Kolodjashnij,71.81818181818181,,
3456,2018,Gold Coast,Kade Kolodjashnij,67.0,2018_Gold Coast_Kade Kolodjashnij,296209.0,2018.0,Gold Coast,Kade Kolodjashnij,67.0,,
3457,2019,Melbourne,Kade Kolodjashnij,42.5,2019_Melbourne_Kade Kolodjashnij,296209.0,2019.0,Melbourne,Kade Kolodjashnij,42.5,,
3458,2010,Carlton,Kade Simpson,93.21052631578948,2010_Carlton_Kade Simpson,230202.0,2010.0,Carlton,Kade Simpson,91.84210526315789,,
3459,2011,Carlton,Kade Simpson,93.95833333333333,2011_Carlton_Kade Simpson,230202.0,2011.0,Carlton,Kade Simpson,93.95833333333333,,
3460,2012,Carlton,Kade Simpson,93.6842105263158,2012_Carlton_Kade Simpson,230202.0,2012.0,Carlton,Kade Simpson,93.6842105263158,,
3461,2013,Carlton,Kade Simpson,95.04166666666667,2013_Carlton_Kade Simpson,230202.0,2013.0,Carlton,Kade Simpson,95.04166666666667,,
3462,2014,Carlton,Kade Simpson,95.4090909090909,2014_Carlton_Kade Simpson,230202.0,2014.0,Carlton,Kade Simpson,95.5,,
3463,2015,Carlton,Kade Simpson,92.7,2015_Carlton_Kade Simpson,230202.0,2015.0,Carlton,Kade Simpson,92.55,,
3464,2016,Carlton,Kade Simpson,106.36363636363636,2016_Carlton_Kade Simpson,230202.0,2016.0,Carlton,Kade Simpson,105.5,,
3465,2017,Carlton,Kade Simpson,93.9090909090909,2017_Carlton_Kade Simpson,230202.0,2017.0,Carlton,Kade Simpson,93.9090909090909,,
3466,2018,Carlton,Kade Simpson,105.04761904761905,2018_Carlton_Kade Simpson,230202.0,2018.0,Carlton,Kade Simpson,105.04761904761905,,
3467,2019,Carlton,Kade Simpson,80.45,2019_Carlton_Kade Simpson,230202.0,2019.0,Carlton,Kade Simpson,81.5,,
3468,2016,Hawthorn,Kade Stewart,72.0,2016_Hawthorn_Kade Stewart,993859.0,2016.0,Hawthorn,Kade Stewart,72.0,,
3469,2017,Hawthorn,Kade Stewart,40.25,2017_Hawthorn_Kade Stewart,993859.0,2017.0,Hawthorn,Kade Stewart,40.25,,
3470,2016,Hawthorn,Kaiden Brand,58.63636363636363,2016_Hawthorn_Kaiden Brand,295156.0,2016.0,Hawthorn,Kaiden Brand,58.63636363636363,,
3471,2017,Hawthorn,Kaiden Brand,65.70588235294117,2017_Hawthorn_Kaiden Brand,295156.0,2017.0,Hawthorn,Kaiden Brand,65.70588235294117,,
3472,2018,Hawthorn,Kaiden Brand,54.5,2018_Hawthorn_Kaiden Brand,295156.0,2018.0,Hawthorn,Kaiden Brand,54.5,,
3473,2019,Hawthorn,Kaiden Brand,56.666666666666664,2019_Hawthorn_Kaiden Brand,295156.0,2019.0,Hawthorn,Kaiden Brand,57.6,,
3474,2015,Richmond,Kamdyn Mcintosh,65.56521739130434,2015_Richmond_Kamdyn Mcintosh,294592.0,2015.0,Richmond,Kamdyn McIntosh,65.26086956521739,Kamdyn McIntosh,2015_Richmond_Kamdyn McIntosh
3475,2016,Richmond,Kamdyn Mcintosh,79.83333333333333,2016_Richmond_Kamdyn Mcintosh,294592.0,2016.0,Richmond,Kamdyn McIntosh,84.83333333333333,Kamdyn McIntosh,2016_Richmond_Kamdyn McIntosh
3476,2017,Richmond,Kamdyn Mcintosh,63.458333333333336,2017_Richmond_Kamdyn Mcintosh,294592.0,2017.0,Richmond,Kamdyn McIntosh,63.541666666666664,Kamdyn McIntosh,2017_Richmond_Kamdyn McIntosh
3477,2018,Richmond,Kamdyn Mcintosh,59.095238095238095,2018_Richmond_Kamdyn Mcintosh,294592.0,2018.0,Richmond,Kamdyn McIntosh,59.095238095238095,Kamdyn McIntosh,2018_Richmond_Kamdyn McIntosh
3478,2019,Richmond,Kamdyn Mcintosh,62.44444444444444,2019_Richmond_Kamdyn Mcintosh,294592.0,2019.0,Richmond,Kamdyn McIntosh,63.25,Kamdyn McIntosh,2019_Richmond_Kamdyn McIntosh
3479,2010,Port Adelaide,Kane Cornes,98.11111111111111,2010_Port Adelaide_Kane Cornes,210020.0,2010.0,Port Adelaide,Kane Cornes,98.10526315789474,,
3480,2011,Port Adelaide,Kane Cornes,74.82352941176471,2011_Port Adelaide_Kane Cornes,210020.0,2011.0,Port Adelaide,Kane Cornes,74.82352941176471,,
3481,2012,Port Adelaide,Kane Cornes,93.27272727272727,2012_Port Adelaide_Kane Cornes,210020.0,2012.0,Port Adelaide,Kane Cornes,93.45454545454545,,
3482,2013,Port Adelaide,Kane Cornes,103.8695652173913,2013_Port Adelaide_Kane Cornes,210020.0,2013.0,Port Adelaide,Kane Cornes,103.82608695652173,,
3483,2014,Port Adelaide,Kane Cornes,85.28,2014_Port Adelaide_Kane Cornes,210020.0,2014.0,Port Adelaide,Kane Cornes,85.16,,
3484,2015,Port Adelaide,Kane Cornes,79.14285714285714,2015_Port Adelaide_Kane Cornes,210020.0,2015.0,Port Adelaide,Kane Cornes,78.57142857142857,,
3485,2018,Port Adelaide,Kane Farrell,44.4,2018_Port Adelaide_Kane Farrell,1002253.0,2018.0,Port Adelaide,Kane Farrell,44.4,,
3486,2019,Port Adelaide,Kane Farrell,48.57142857142857,2019_Port Adelaide_Kane Farrell,1002253.0,2019.0,Port Adelaide,Kane Farrell,48.57142857142857,,
3487,2015,Richmond,Kane Lambert,68.15384615384616,2015_Richmond_Kane Lambert,290032.0,2015.0,Richmond,Kane Lambert,68.46153846153847,,
3488,2016,Richmond,Kane Lambert,64.93333333333334,2016_Richmond_Kane Lambert,290032.0,2016.0,Richmond,Kane Lambert,63.0,,
3489,2017,Richmond,Kane Lambert,88.625,2017_Richmond_Kane Lambert,290032.0,2017.0,Richmond,Kane Lambert,88.5,,
3490,2018,Richmond,Kane Lambert,87.31818181818181,2018_Richmond_Kane Lambert,290032.0,2018.0,Richmond,Kane Lambert,87.31818181818181,,
3491,2019,Richmond,Kane Lambert,87.34782608695652,2019_Richmond_Kane Lambert,290032.0,2019.0,Richmond,Kane Lambert,86.38095238095238,,
3492,2010,Carlton,Kane Lucas,39.833333333333336,2010_Carlton_Kane Lucas,281079.0,2010.0,Carlton,Kane Lucas,46.285714285714285,,
3493,2011,Carlton,Kane Lucas,59.0,2011_Carlton_Kane Lucas,281079.0,2011.0,Carlton,Kane Lucas,59.0,,
3494,2012,Carlton,Kane Lucas,40.625,2012_Carlton_Kane Lucas,281079.0,2012.0,Carlton,Kane Lucas,40.625,,
3495,2013,Carlton,Kane Lucas,69.88235294117646,2013_Carlton_Kane Lucas,281079.0,2013.0,Carlton,Kane Lucas,69.88235294117646,,
3496,2014,Carlton,Kane Lucas,47.57142857142857,2014_Carlton_Kane Lucas,281079.0,2014.0,Carlton,Kane Lucas,47.57142857142857,,
3497,2013,Port Adelaide,Kane Mitchell,44.53846153846154,2013_Port Adelaide_Kane Mitchell,270606.0,2013.0,Port Adelaide,Kane Mitchell,44.53846153846154,,
3498,2014,Port Adelaide,Kane Mitchell,68.8,2014_Port Adelaide_Kane Mitchell,270606.0,2014.0,Port Adelaide,Kane Mitchell,68.8,,
3499,2015,Port Adelaide,Kane Mitchell,62.0,2015_Port Adelaide_Kane Mitchell,270606.0,2015.0,Port Adelaide,Kane Mitchell,62.0,,
3500,2016,Port Adelaide,Kane Mitchell,53.75,2016_Port Adelaide_Kane Mitchell,270606.0,2016.0,Port Adelaide,Kane Mitchell,56.0,,
3501,2015,Port Adelaide,Karl Amon,52.42857142857143,2015_Port Adelaide_Karl Amon,297354.0,2015.0,Port Adelaide,Karl Amon,52.42857142857143,,
3502,2016,Port Adelaide,Karl Amon,60.2,2016_Port Adelaide_Karl Amon,297354.0,2016.0,Port Adelaide,Karl Amon,60.06666666666667,,
3503,2017,Port Adelaide,Karl Amon,67.78571428571429,2017_Port Adelaide_Karl Amon,297354.0,2017.0,Port Adelaide,Karl Amon,67.85714285714286,,
3504,2018,Port Adelaide,Karl Amon,55.333333333333336,2018_Port Adelaide_Karl Amon,297354.0,2018.0,Port Adelaide,Karl Amon,55.333333333333336,,
3505,2019,Port Adelaide,Karl Amon,77.05882352941177,2019_Port Adelaide_Karl Amon,297354.0,2019.0,Port Adelaide,Karl Amon,77.05882352941177,,
3506,2011,Gold Coast,Karmichael Hunt,37.5625,2011_Gold Coast_Karmichael Hunt,292512.0,2011.0,Gold Coast,Karmichael Hunt,37.5625,,
3507,2012,Gold Coast,Karmichael Hunt,58.111111111111114,2012_Gold Coast_Karmichael Hunt,292512.0,2012.0,Gold Coast,Karmichael Hunt,58.5,,
3508,2013,Gold Coast,Karmichael Hunt,43.333333333333336,2013_Gold Coast_Karmichael Hunt,292512.0,2013.0,Gold Coast,Karmichael Hunt,43.333333333333336,,
3509,2014,Gold Coast,Karmichael Hunt,25.0,2014_Gold Coast_Karmichael Hunt,292512.0,2014.0,Gold Coast,Karmichael Hunt,25.0,,
3510,2017,Collingwood,Kayle Kirby,32.0,2017_Collingwood_Kayle Kirby,998797.0,2017.0,Collingwood,Kayle Kirby,32.0,,
3511,2014,North Melbourne,Kayne Turner,64.33333333333333,2014_North Melbourne_Kayne Turner,992499.0,2014.0,North Melbourne,Kayne Turner,64.33333333333333,,
3512,2015,North Melbourne,Kayne Turner,51.23076923076923,2015_North Melbourne_Kayne Turner,992499.0,2015.0,North Melbourne,Kayne Turner,51.07692307692308,,
3513,2016,North Melbourne,Kayne Turner,31.5,2016_North Melbourne_Kayne Turner,992499.0,2016.0,North Melbourne,Kayne Turner,31.5,,
3514,2017,North Melbourne,Kayne Turner,62.13333333333333,2017_North Melbourne_Kayne Turner,992499.0,2017.0,North Melbourne,Kayne Turner,62.13333333333333,,
3515,2018,North Melbourne,Kayne Turner,50.5,2018_North Melbourne_Kayne Turner,992499.0,2018.0,North Melbourne,Kayne Turner,50.5,,
3516,2019,North Melbourne,Kayne Turner,62.391304347826086,2019_North Melbourne_Kayne Turner,992499.0,2019.0,North Melbourne,Kayne Turner,60.666666666666664,,
3517,2015,Gold Coast,Keegan Brooksby,51.0,2015_Gold Coast_Keegan Brooksby,290889.0,2015.0,Gold Coast,Keegan Brooksby,50.0,,
3518,2016,Gold Coast,Keegan Brooksby,63.125,2016_Gold Coast_Keegan Brooksby,290889.0,2016.0,Gold Coast,Keegan Brooksby,63.857142857142854,,
3519,2017,Gold Coast,Keegan Brooksby,74.66666666666667,2017_Gold Coast_Keegan Brooksby,290889.0,2017.0,Gold Coast,Keegan Brooksby,72.0,,
3520,2010,Richmond,Kelvin Moore,70.0,2010_Richmond_Kelvin Moore,230279.0,2010.0,Richmond,Kelvin Moore,73.75,,
3521,2012,Richmond,Kelvin Moore,53.666666666666664,2012_Richmond_Kelvin Moore,230279.0,2012.0,Richmond,Kelvin Moore,53.666666666666664,,
3522,2010,Fremantle,Kepler Bradley,89.66666666666667,2010_Fremantle_Kepler Bradley,230011.0,2010.0,Fremantle,Kepler Bradley,90.16666666666667,,
3523,2011,Fremantle,Kepler Bradley,67.8,2011_Fremantle_Kepler Bradley,230011.0,2011.0,Fremantle,Kepler Bradley,67.8,,
3524,2012,Fremantle,Kepler Bradley,68.0,2012_Fremantle_Kepler Bradley,230011.0,2012.0,Fremantle,Kepler Bradley,68.25,,
3525,2013,Fremantle,Kepler Bradley,54.8,2013_Fremantle_Kepler Bradley,230011.0,2013.0,Fremantle,Kepler Bradley,54.8,,
3526,2016,Western Bulldogs,Kieran Collins,17.0,2016_Western Bulldogs_Kieran Collins,993840.0,2016.0,Western Bulldogs,Kieran Collins,17.0,,
3527,2011,North Melbourne,Kieran Harper,53.642857142857146,2011_North Melbourne_Kieran Harper,290547.0,2011.0,North Melbourne,Kieran Harper,53.642857142857146,,
3528,2012,North Melbourne,Kieran Harper,49.95652173913044,2012_North Melbourne_Kieran Harper,290547.0,2012.0,North Melbourne,Kieran Harper,49.91304347826087,,
3529,2013,North Melbourne,Kieran Harper,39.0,2013_North Melbourne_Kieran Harper,290547.0,2013.0,North Melbourne,Kieran Harper,39.0,,
3530,2016,Hawthorn,Kieran Lovell,53.0,2016_Hawthorn_Kieran Lovell,993960.0,2016.0,Hawthorn,Kieran Lovell,53.0,,
3531,2010,Sydney,Kieren Jack,103.6,2010_Sydney_Kieren Jack,240226.0,2010.0,Sydney,Kieren Jack,103.9047619047619,,
3532,2011,Sydney,Kieren Jack,82.0,2011_Sydney_Kieren Jack,240226.0,2011.0,Sydney,Kieren Jack,82.0,,
3533,2012,Sydney,Kieren Jack,107.84,2012_Sydney_Kieren Jack,240226.0,2012.0,Sydney,Kieren Jack,107.2,,
